Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email
OURAYCOUNTYCO.GOV,County,Non-Federal Agency,Ouray County,Ouray,CO,(blank)
OUTAGAMIE.GOV,County,Non-Federal Agency,Outagamie County Wisconsin,Appleton,WI,webmaster@outagamie.org
OWYHEECOUNTY.GOV,County,Non-Federal Agency,Owyhee County,Murphy,ID,jthompson@gocai.com
OZAUKEECOUNTY.GOV,County,Non-Federal Agency,Ozaukee County,Port Washington,WI,smirgai@co.ozaukee.wi.us
PAHRUMPNV.GOV,County,Non-Federal Agency,Town of Pahrump,Pahrump,NV,badams@co.nye.nv.us
PALMBEACHCOUNTY-FL.GOV,County,Non-Federal Agency,Palm Beach County,West Palm Beach,FL,mbutler@pbcgov.org
PALMBEACHCOUNTYTAXCOLLECTOR-FL.GOV,County,Non-Federal Agency,"Tax Collector, West Palm Beach",West Palm Beach,FL,(blank)
PALMBEACHELECTIONS.GOV,County,Non-Federal Agency,Palm Beach County Supervisor of Elections,West Palm Beach,FL,luis@votepalmbeach.gov
PALMBEACHVOTES.GOV,County,Non-Federal Agency,Palm Beach County Supervisor of Elections,West Palm Beach,FL,luis@votepalmbeach.gov
PARKCOUNTY-WY.GOV,County,Non-Federal Agency,Park County Government,Cody,WY,support@parkcounty-wy.gov
PARKCOUNTYCO.GOV,County,Non-Federal Agency,Park County Government,Fairplay,CO,it@parkco.us
PARKCOUNTYSHERIFF-WY.GOV,County,Non-Federal Agency,Park County Government,Cody,WY,support@parkcounty-wy.gov
PARKECOUNTY-IN.GOV,County,Non-Federal Agency,Parke County Units of Government,Rockville,IN,randycleaver@sbcglobal.net
PASCOCOUNTYFL.GOV,County,Non-Federal Agency,Pasco County Board of County Commissioners,Dade City,FL,gparnell@pascocountyfl.net
PASCOVOTES.GOV,County,Non-Federal Agency,Pasco County Supervisor of Elections,Dade City,FL,jwrinkle@pascovotes.com
PAULDING.GOV,County,Non-Federal Agency,Paulding County Board of Commissioners,Dallas,GA,wlyons@paulding.gov
PAWNEECOUNTYNE.GOV,County,Non-Federal Agency,County of Pawnee,Pawnee City,NE,tom.nielsen@soaringroup.com
PAYNECOUNTYOK.GOV,County,Non-Federal Agency,"Payne County, Oklahoma",Stillwater,OK,mnoyes@sheriff.paynecountyok.gov
PEMBINACOUNTYND.GOV,County,Non-Federal Agency,Pembina County,Cavalier,ND,(blank)
PENDERCOUNTYNC.GOV,County,Non-Federal Agency,Pender County Government,Burgaw,NC,chewett@pendercountync.gov
PENDLETONCOUNTYWV.GOV,County,Non-Federal Agency,Pendleton County Office of Emergency Management,Franklin,WV,nsg@gst.com
PEORIACOUNTY.GOV,County,Non-Federal Agency,Peoria County,Peoria,IL,networkalerts@peoriacounty.org
PEORIAELECTIONS.GOV,County,Non-Federal Agency,Peoria County,Peoria,IL,networkalerts@peoriacounty.org
PERQUIMANSCOUNTYNC.GOV,County,Non-Federal Agency,Perquimans County,Hertford,NC,frankheath@perquimanscountync.gov
PERRYCOUNTYAL.GOV,County,Non-Federal Agency,Perry County Commission,Marion,AL,perrycowebmaster@gmail.com
PERRYCOUNTYIL.GOV,County,Non-Federal Agency,Perry County,Pinckneyville,IL,PC.SECURITY@perrycountyil.gov
PERRYCOUNTYOHIO.GOV,County,Non-Federal Agency,Perry County Commissioners,New Lexington,OH,PCIT@perrycountyohio.net
PERRYCOUNTYTN.GOV,County,Non-Federal Agency,Perry County Government,Linden,TN,(blank)
PERSHINGCOUNTYNV.GOV,County,Non-Federal Agency,Pershing County,Lovelock,NV,jabbott@pershingcountynv.gov
PERSONCOUNTYNC.GOV,County,Non-Federal Agency,Person County,Roxboro,NC,itgroup@personcountync.gov
PIATT.GOV,County,Non-Federal Agency,Piatt County Government,Monticello,IL,(blank)
PICKAWAYCOUNTYOHIO.GOV,County,Non-Federal Agency,Pickaway County,Circleville,OH,radkins@pickaway.org
PICKENSCOUNTYGA.GOV,County,Non-Federal Agency,Pickens County Government,Jasper,GA,(blank)
PIERCECOUNTYGA.GOV,County,Non-Federal Agency,"Pierce County, Georgia",Blackshear,GA,pcgovt@trinity.co
PIERCECOUNTYND.GOV,County,Non-Federal Agency,Pierce County,Rugby,ND,(blank)
PIERCECOUNTYWA.GOV,County,Non-Federal Agency,Pierce County ,Tacoma,WA,(blank)
PIKECOUNTY-MO.GOV,County,Non-Federal Agency,Pike County Missouri,Bowling Green,MO,Devon@McClainLLC.com
PIKECOUNTYIL.GOV,County,Non-Federal Agency,County of Pike,Pittsfield,IL,(blank)
PIKECOUNTYKY.GOV,County,Non-Federal Agency,Pike County Fiscal Court,Pikeville,KY,(blank)
PIKECOUNTYMS.GOV,County,Non-Federal Agency,Pike County Board of Supervisors,Magnolia,MS,alerts@co.pike.ms.us
PIKECOUNTYOHCOMMISSIONERS.GOV,County,Non-Federal Agency,Pike County Ohio Commissioners,Waverly,OH,pikecounty@compassintegration.com
PIMA.GOV,County,Non-Federal Agency,Pima County Government,Tucson,AZ,Postmaster@pima.gov
PINAL.GOV,County,Non-Federal Agency,Pinal County Government,Florence,AZ,(blank)
PINALCOUNTYAZ.GOV,County,Non-Federal Agency,Pinal County Government,Florence,AZ,(blank)
PINELLAS.GOV,County,Non-Federal Agency,Pinellas County Government,Clearwater,FL,sbutler@pinellascounty.org
PINELLASCOUNTY-FL.GOV,County,Non-Federal Agency,Pinellas County Government,Clearwater,FL,sbutler@pinellascounty.org
PINELLASCOUNTYFL.GOV,County,Non-Federal Agency,Pinellas County Government,Clearwater,FL,sbutler@pinellascounty.org
PINELLASTAXCOLLECTOR.GOV,County,Non-Federal Agency,Pinellas County Tax Collector,Clearwater,FL,PinellasWeb@taxcollect.com
PIPESTONECOUNTY.GOV,County,Non-Federal Agency,County of Pipestone,Pipestone,MN,security@pcmn.us
PITTCOUNTYNC.GOV,County,Non-Federal Agency,County Of Pitt,Greenville,NC,mis.inf@pittcountync.gov
PITTSYLVANIACOUNTYVA.GOV,County,Non-Federal Agency,Pittsylvania County Virginia,Chatham,VA,scott.budd@pittgov.org
PLACERCOUNTYELECTIONS.GOV,County,Non-Federal Agency,Placer County Elections,Auburn,CA,jsmith@placer.ca.gov
PLYMOUTHCOUNTYIOWA.GOV,County,Non-Federal Agency,Plymouth County Iowa,LeMars,IA,solson@co.plymouth.ia.us
PLYMOUTHCOUNTYMA.GOV,County,Non-Federal Agency,Plymouth County,Plymouth,MA,fbasler@plymouthcountyma.gov
POCAHONTASCOUNTYIOWA.GOV,County,Non-Federal Agency,Pocahontas County IT,Pocahontas,IA,admin@pocahontascoia.us
POLKCOUNTYIOWA.GOV,County,Non-Federal Agency,Polk County,Des Moines,IA,(blank)
POLKCOUNTYMO.GOV,County,Non-Federal Agency,Polk County Missouri,Bolivar,MO,security@polkcountymo.org
POLKCOUNTYNE.GOV,County,Non-Federal Agency,Polk County Nebraska,Osceola,NE,support@appliedconnective.com
POLKCOUNTYWI.GOV,County,Non-Federal Agency,Polk County ,Balsam Lake,WI,itdept@co.polk.wi.us
POLKELECTIONIA.GOV,County,Non-Federal Agency,Polk County,Des Moines,IA,(blank)
POLKELECTIONS.GOV,County,Non-Federal Agency,Polk County Supervisor if Elections,Bartow,FL,casondraoneal@polkelelections.com
POLKNC.GOV,County,Non-Federal Agency,Polk County Local Government,"Columbus, NC",NC,itservice@polknc.org
POPECOUNTYAR.GOV,County,Non-Federal Agency,Pope County,Russellville,AR,dbetancur@popecoso.net
POPECOUNTYMN.GOV,County,Non-Federal Agency,Pope County,GLENWOOD,MN,christopher.stowe@popecountymn.gov
PORTAGECOUNTY-OH.GOV,County,Non-Federal Agency,Portage County,Ravenna,OH,(blank)
POSEYCOUNTYIN.GOV,County,Non-Federal Agency,Posey County,Mount Vernon,IN,(blank)
POTTAWATOMIECOUNTYOK.GOV,County,Non-Federal Agency,"Pottawatomie County, Oklahoma",Shawnee,OK,angela.williams@pottawatomiecountyok.com
POTTAWATTAMIECOUNTY-IA.GOV,County,Non-Federal Agency,"Pottawattamie County, Iowa",Council Bluffs,IA,andrew.dewey@pottcounty-ia.gov
POTTCOUNTY-IA.GOV,County,Non-Federal Agency,"Pottawattamie County, Iowa",Council Bluffs,IA,andrew.dewey@pottcounty-ia.gov
POTTCOUNTYKS.GOV,County,Non-Federal Agency,Pottawatomie County,Westmoreland,KS,bryan@pottcounty.org
POWELLCOUNTYMT.GOV,County,Non-Federal Agency,Powell County Montana,Deer Lodge,MT,support@johnsons.net
PRESTONCOUNTYWV.GOV,County,Non-Federal Agency,Preston County Commission,Kingwood,WV,(blank)
PRINCEGEORGECOUNTYVA.GOV,County,Non-Federal Agency,County of Prince George,Prince George,VA,(blank)
PRINCEGEORGESCOUNTYMD.GOV,County,Non-Federal Agency,Prince George's County/Office of Information Technology and Communications,Largo,MD,(blank)
PRINCEWILLIAMVA.GOV,County,Non-Federal Agency,Prince William County,Prince William,VA,soc@pwcgov.org
PUBLICNOTICESBAYCOUNTYFL.GOV,County,Non-Federal Agency,Bay County Board Of County Commissioners,Panama City,FL,cfox@baycountyfl.gov
PULASKICOUNTYIL.GOV,County,Non-Federal Agency,Pulaski County Detention Center,Ullin,IL,(blank)
PULASKICOUNTYVA.GOV,County,Non-Federal Agency,County of Pulaski,Pulaski,VA,cshowlett@pulaskicounty.org
PUTNAM-FL.GOV,County,Non-Federal Agency,Putnam County BOCC,Palatka,FL,sysadmin@putnam-fl.com
PUTNAMCOUNTYNY.GOV,County,Non-Federal Agency,Putnam County,Carmel,NY,(blank)
PUTNAMCOUNTYOHIO.GOV,County,Non-Federal Agency,Putnam County Commissioneers,Ottawa,OH,it@putnamcountyohio.gov
PUTNAMCOUNTYTN.GOV,County,Non-Federal Agency,Putnam County Tennessee,Cookeville,TN,pcit@putnamcountytn.gov
PUTNAMCOUNTYTNSHERIFF.GOV,County,Non-Federal Agency,Putnam County Sheriff's Office,Cookeville,TN,dventura@putnamcountytnsheriff.gov
PUTNAMIL.GOV,County,Non-Federal Agency,Putnam County,Hennepin,IL,cwilloughby@ccpointcc.com
PWCVA.GOV,County,Non-Federal Agency,Prince William County Government ,Woodbridge,VA,soc@pwcgov.org
QAC.GOV,County,Non-Federal Agency,Queen Anne's County Government,Centreville,MD,dessupport@qac.org
QUAYCOUNTY-NM.GOV,County,Non-Federal Agency,Quay County,Tucumcari,NM,(blank)
RACINECOUNTY.GOV,County,Non-Federal Agency,Racine County,Racine,WI,cybersecurity@racinecounty.com
RALLSCOUNTYMO.GOV,County,Non-Federal Agency,"County of Ralls, MO",New London,MO,(blank)
RAMSEYCOUNTYMN.GOV,County,Non-Federal Agency,Ramsey County,Saint Paul,MN,megan.fournier@ramseycounty.us
RAMSEYCOUNTYND.GOV,County,Non-Federal Agency,"State of ND, ITD",Bismarck,ND,itsecur@nd.gov
RANDALLCOUNTY.GOV,County,Non-Federal Agency,Randall County Texas,Canyon,TX,support@randallcounty.com
RANDALLSO.GOV,County,Non-Federal Agency,Randall County Sheriff's Office,Amarillo,TX,bbertrand@rc-sheriff.com
RANDOLPHCOUNTY-MO.GOV,County,Non-Federal Agency,Randolph County Missouri,Huntsville,MO,will.ellis@randolphcounty-mo.gov
RANDOLPHCOUNTYAL.GOV,County,Non-Federal Agency,Randolph County Commission,Wedowee,AL,francisr@randolphcountyalabama.gov
RANDOLPHCOUNTYALABAMA.GOV,County,Non-Federal Agency,Randolph County Commission,Wedowee,AL,(blank)
RANDOLPHCOUNTYIL.GOV,County,Non-Federal Agency,Randolph County,CHESTER,IL,jcscherle@randolphco.org
RANDOLPHCOUNTYNC.GOV,County,Non-Federal Agency,Randolph County,Asheboro,NC,rj.williamson@randolphcountync.gov
RAPPAHANNOCKCOUNTYVA.GOV,County,Non-Federal Agency,"County of Rappahannock, Virginia",Washington,VA,admin@rappahannockcountyva.gov
READYALBANYCOUNTY-NY.GOV,County,Non-Federal Agency,Albany County,Albany,NY,(blank)
READYMCHENRYCOUNTYIL.GOV,County,Non-Federal Agency,McHenry County Government Center,Woodstock,IL,(blank)
READYMCHENRYCOUNTYILLINOIS.GOV,County,Non-Federal Agency,McHenry County Government Center,Woodstock,IL,(blank)
REDWILLOWCOUNTYNE.GOV,County,Non-Federal Agency,Red Willow County,McCook,NE,eknott@appliedconnective.com
RENVILLECOUNTYMN.GOV,County,Non-Federal Agency,RenvilleCounty,Olivia,MN,it@renvillecountymn.com
RESUMEMCHENRYCOUNTYIL.GOV,County,Non-Federal Agency,County of McHenry,Woodstock,IL,trpatenaude@mchenrycountyil.gov
REYNOLDSCOUNTY-MO.GOV,County,Non-Federal Agency,Reynolds County,Centerville,MO,(blank)
RHEACOUNTYTN.GOV,County,Non-Federal Agency,Rhea County Sheriff's Department,Dayton,TN,(blank)
RICECOUNTYMN.GOV,County,Non-Federal Agency,Rice County,Faribault,MN,rcit@co.rice.mn.us
RICHARDSONCOUNTYNE.GOV,County,Non-Federal Agency,Richardson County Nebraska,Falls City,NE,support@buckit.tech
RICHLANDCOUNTYOH.GOV,County,Non-Federal Agency,Richland County,Mansfield,OH,mhill@richlandcountyoh.gov
RICHLANDCOUNTYSC.GOV,County,Non-Federal Agency,Richland County Gov,Columbia,SC,(blank)
RICHMONDCOUNTYNC.GOV,County,Non-Federal Agency,Richmond County Government,Rockingham,NC,rcgadmin.staff@richmondnc.com
RILEYCOUNTYKS.GOV,County,Non-Federal Agency,Riley County,Manhattan,KS,(blank)
ROANECOUNTYTN.GOV,County,Non-Federal Agency,Roane County Government,Kingston,TN,(blank)
ROANOKECOUNTYVA.GOV,County,Non-Federal Agency,Roanoke County IT,Roanoke,VA,dnsadmin@roanokecountyva.gov
ROBERTSONCOUNTYTN.GOV,County,Non-Federal Agency,Robertson County Government,Springfield,TN,itsupport@robcotn.org
ROCKBRIDGECOUNTYVA.GOV,County,Non-Federal Agency,Rockbridge County,Lexington,VA,(blank)
ROCKCOUNTY-WI.GOV,County,Non-Federal Agency,Rock County,Janesville,WI,(blank)
ROCKCOUNTYNE.GOV,County,Non-Federal Agency,Rock County Nebraska,Bassett,NE,support@appliedconnective.com
ROCKDALECOUNTYGA.GOV,County,Non-Federal Agency,Rockdale County,Conyers,GA,bruce.patterson@rockdalecountyga.gov
ROCKINGHAMCOUNTYNC.GOV,County,Non-Federal Agency,Rockingham County Government,Wentworth,NC,itssecurity@co.rockingham.nc.us
ROCKINGHAMCOUNTYVA.GOV,County,Non-Federal Agency,County of Rockingham,Harrisonburg,VA,(blank)
ROCKISLANDCOUNTYIL.GOV,County,Non-Federal Agency,County of Rock Island,Rock Island,IL,kdavis@co.rock-island.il.us
ROCKLANDCOUNTYNY.GOV,County,Non-Federal Agency,County of Rockland,New City,NY,(blank)
ROCKTONTOWNSHIPIL.GOV,County,Non-Federal Agency,Rockton Township,Rockton,IL,service@trajectek.com
ROSEBUDCOUNTYMT.GOV,County,Non-Federal Agency,Rosebud County,Forsyth,MT,(blank)
ROSSCOUNTYOHIO.GOV,County,Non-Federal Agency,Ross County Commissioner,Chillicothe,OH,(blank)
ROSSCOUNTYOHIOCASA.GOV,County,Non-Federal Agency,Ross County Probate-Juvenile Court,Chillicothe,OH,rccourts@compassintegration.com
ROSSCOUNTYOHIOCOURTS.GOV,County,Non-Federal Agency,Ross County Common Pleas Courts,Chillicothe,OH,rccourts@compassintegration.com
ROWANCOUNTYNC.GOV,County,Non-Federal Agency,County of Rowan,Salisbury,NC,randy.cress@rowancountync.gov
RUSKCOUNTYTX.GOV,County,Non-Federal Agency,Rusk County,Henderson,TX,bpayne@co.rusk.tx.us
RUSSELLCOUNTYVA.GOV,County,Non-Federal Agency,Russell County Board of Supervisors,Lebanon,VA,(blank)
RUTHERFORDCOUNTYNC.GOV,County,Non-Federal Agency,Rutherford County Government,Rutherfordton,NC,itadmins@rutherfordcountync.gov
RUTHERFORDCOUNTYTN.GOV,County,Non-Federal Agency,Rutherford County Govt,Murfreesboro,TN,noc@rutherfordcountytn.gov
SACCOUNTY.GOV,County,Non-Federal Agency,County of Sacramento,Sacramento,CA,cosdns@saccounty.net
SACCOUNTYIOWA.GOV,County,Non-Federal Agency,Sac County,Sac City,IA,tsteinkamp@saccounty.org
SACRAMENTOCOUNTY.GOV,County,Non-Federal Agency,County of Sacramento,Sacramento,CA,cosdns@saccounty.net
SAGADAHOCCOUNTYME.GOV,County,Non-Federal Agency,Sagadahoc County,Bath,ME,(blank)
SAGUACHECOUNTY-CO.GOV,County,Non-Federal Agency,Saguache County,Saguache,CO,support@wsbcs.net
SALEMCOUNTYNJ.GOV,County,Non-Federal Agency,County Of Salem,Salem,NJ,help@greentech-services.net
SALINECOUNTYKS.GOV,County,Non-Federal Agency,"Saline County, Kansas",Salina,KS,(blank)
SALINECOUNTYNE.GOV,County,Non-Federal Agency,Saline County,Wilber,NE,tom.nielsen@soaringroup.com
SALTLAKECOUNTY.GOV,County,Non-Federal Agency,Salt Lake County,SLC,UT,CAdamson@slco.org
SANDIEGOCOUNTY.GOV,County,Non-Federal Agency,County of San Diego,San Diego,CA,webmaster@sdcounty.ca.gov
SANDIEGOSHERIFF.GOV,County,Non-Federal Agency,San Diego County Sheriff's Department,San Diego,CA,cso@sdsheriff.org
SANDOVALCOUNTYNM.GOV,County,Non-Federal Agency,Sandoval County,Bernalillo,NM,(blank)
SANDUSKYCOUNTYOH.GOV,County,Non-Federal Agency,Sandusky County,Fremont,OH,security@co.sandusky.oh.us
SANGAMONIL.GOV,County,Non-Federal Agency,Sangamon County,Springfield,IL,ISDadmin@co.sangamon.il.us
SANMIGUELCOUNTYCO.GOV,County,Non-Federal Agency,San Miguel County,Telluride,CO,it@sanmiguelcountyco.gov
SANPATRICIOCOUNTYTX.GOV,County,Non-Federal Agency,San Patricio County,Sinton,TX,raul.delgado@co.san-patricio.tx.us
SANPETECOUNTYUTAH.GOV,County,Non-Federal Agency,Sanpete County Utah,Manti,UT,wklarsen@sanpetecountyutah.gov
SANTACLARACOUNTY.GOV,County,Non-Federal Agency,County of Santa Clara,San Jose,CA,justin.dietrich@iso.sccgov.org
SANTACRUZCOUNTYAZ.GOV,County,Non-Federal Agency,Santa Cruz County,Nogales,AZ,(blank)
SANTAFECOUNTYNM.GOV,County,Non-Federal Agency,Santa Fe County,Santa Fe,NM,(blank)
SARASOTAVOTES.GOV,County,Non-Federal Agency,Sarasota County Supervisor of Elections,Sarasota,FL,twilliams@sarasotavotes.gov
SARATOGACOUNTYNY.GOV,County,Non-Federal Agency,County of Saratoga,Ballston Spa,NY,cdubois@saratogacountyny.gov
SARPY.GOV,County,Non-Federal Agency,Sarpy County,Papillion,NE,infosecteam@sarpy.com
SAUKCOUNTYWI.GOV,County,Non-Federal Agency,Sauk County MIS,Baraboo,WI,(blank)
SBCOUNTY.GOV,County,Non-Federal Agency,County of San Bernardino Information Services Dept.,San Bernardino,CA,(blank)
SBCOUNTYARC.GOV,County,Non-Federal Agency,County of San Bernardino Assessor Recorder Clerk,San Bernardino,CA,arcsecurity@arc.sbcounty.gov
SBCOUNTYATC.GOV,County,Non-Federal Agency,San Bernardino County Auditor-Controller/Treasurer/Tax Collector,San Bernardino,CA,SecurityTeam@atc.sbcounty.gov
SCCWI.GOV,County,Non-Federal Agency,St. Croix County Wisconsin,Hudson,WI,(blank)
SCHOHARIECOUNTY-NY.GOV,County,Non-Federal Agency,Schoharie County,Schoharie,NY,ciso@co.schoharie.ny.us
SCHUYLKILLCOUNTYPA.GOV,County,Non-Federal Agency,County of Schuylkill,Pottsville,PA,security@co.schuylkill.pa.us
SCOTTCOIL.GOV,County,Non-Federal Agency,Scott County Illinois,WINCHESTER,IL,scottcountyclerk@gmail.com
SCOTTCOUNTYIOWA.GOV,County,Non-Federal Agency,Scott County Iowa,Davenport,IA,(blank)
SCOTTCOUNTYMN.GOV,County,Non-Federal Agency,Scott County,Shakopee,MN,(blank)
SCOTTCOUNTYMS.GOV,County,Non-Federal Agency,Scott County Board of Supervisors,Forest,MS,support@techsource.ms
SCOTTCOUNTYVA.GOV,County,Non-Federal Agency,Scott County Board of Supervisors,Gate City,VA,mbright@scottcountyva.com
SCOTTKY.GOV,County,Non-Federal Agency,Scott County Fiscal Court,Georgetown,KY,cclark@bgadd.org
SCOTTSBLUFFCOUNTYNE.GOV,County,Non-Federal Agency,Scotts Bluff County,Scottsbluff,NE,security@scottsbluffcounty.org
SCREVENCOUNTYGA.GOV,County,Non-Federal Agency,Screven County Board of Commissioners,Sylvania,GA,websecurity@crc.ga.gov
SDLAW.GOV,County,Non-Federal Agency,San Diego County Sheriff's Department,San Diego,CA,cso@sdsheriff.org
SDSHERIFF.GOV,County,Non-Federal Agency,San Diego County Sheriff's Department,San Diego,CA,cso@sdsheriff.org
SEBASTIANCOUNTYAR.GOV,County,Non-Federal Agency,Sebastian County,Fort Smith,AR,abuse@co.sebastian.ar.us
SEDGWICK.GOV,County,Non-Federal Agency,Sedgwick County - DIO,Wichita,KS,(blank)
SEMINOLECOUNTYFL.GOV,County,Non-Federal Agency,Seminole County Government,Sanford,FL,(blank)
SEMINOLECOUNTYOKLAHOMA.GOV,County,Non-Federal Agency,Seminole County,wewoka,OK,semcomoff@yahoo.com
SENECACOUNTYOHIO.GOV,County,Non-Federal Agency,Seneca County Commissioners,Tiffin,OH,support@buckeyeit.com
SEQUATCHIECOUNTYTN.GOV,County,Non-Federal Agency,Sequatchie County,Dunlap,TN,abuse@sequatchiecountytn.gov
SEVIERCOUNTYAR.GOV,County,Non-Federal Agency,Sevier County Arkansas,De Queen,AR,support@softwyre.com
SEVIERCOUNTYTN.GOV,County,Non-Federal Agency,Sevier County,Sevierville,TN,(blank)
SEWARDCOUNTYNE.GOV,County,Non-Federal Agency,Seward County,Seward,NE,tom.nielsen@soaringroup.com
SHARKEYCOUNTYMS.GOV,County,Non-Federal Agency,Sharkey County Board of Supervisors,Rolling Fork,MS,(blank)
SHASTACOUNTY.GOV,County,Non-Federal Agency,Shasta County,Redding,CA,itsecuritycommittee@co.shasta.ca.us
SHAWANOCOUNTYWI.GOV,County,Non-Federal Agency,Shawano County,Shawano,WI,ts.helpdesk@co.shawano.wi.us
SHEBOYGANCOUNTYWI.GOV,County,Non-Federal Agency,Sheboygan County,Sheboygan,WI,servicedesk@sheboygancounty.com
SHELBYCOUNTY-IL.GOV,County,Non-Federal Agency,Shelby County,Shelbyville,IL,dwoods@mytecsol.com
SHELBYCOUNTYTN.GOV,County,Non-Federal Agency,County of Shelby,Memphis,TN,(blank)
SHERIDANCOUNTYKS.GOV,County,Non-Federal Agency,Sheridan County,Hoxie,KS,coclerk@sheridancoks.com
SHERIDANCOUNTYWY.GOV,County,Non-Federal Agency,Sheridan County,Sheridan,WY,web@sheridancounty.com
SHERIFFMIAMICOUNTYKS.GOV,County,Non-Federal Agency,Miami County Sheriff's Office,Paola,KS,infosec@sheriffmiamicountyks.gov
SHERIFFWASHINGTONCOUNTYMAINE.GOV,County,Non-Federal Agency,Washington County Sheriff's Office,Machias,ME,dorseyd@wcsheriffsoffice.com
SHERMANCOUNTYKS.GOV,County,Non-Federal Agency,County of Sherman,Goodland,KS,(blank)
SHERMANCOUNTYNE.GOV,County,Non-Federal Agency,Sherman County,Loup City,NE,support@appliedconnective.com
SIBLEYCOUNTY.GOV,County,Non-Federal Agency,Sibley County,Gaylord,MN,alancole@co.sibley.mn.us
SIMPSONCOUNTYKY.GOV,County,Non-Federal Agency,Simpson County Fiscal Court,Franklin,KY,itnotify@simpsoncounty.us
SIOUXCOUNTYIA.GOV,County,Non-Federal Agency,Sioux County,Orange City,IA,tech@siouxcounty.org
SJBPARISH.GOV,County,Non-Federal Agency,St. John the Baptist Parish,LaPlace,LA,ParishIT@stjohn-la.gov
SJCPA.GOV,County,Non-Federal Agency,Saint Johns County Property Appraisers Office,Saint Augustine,FL,support@sjcpa.us
SKAGITCOUNTYWA.GOV,County,Non-Federal Agency,Skagit County Government,Mount Vernon,WA,(blank)
SLOPECOUNTYND.GOV,County,Non-Federal Agency,Slope County,Amidon,ND,mrmedora@hotmail.com
SMITHCOUNTYELECTIONTN.GOV,County,Non-Federal Agency,Smith County Election Commission,Carthage,TN,matt@301it.com
SMITHCOUNTYMS.GOV,County,Non-Federal Agency,Smith County MS Board of Supervisors,Raleigh,MS,abuse@co.smith.ms.us
SMITHCOUNTYTN.GOV,County,Non-Federal Agency,Smith County Government,Carthage,TN,(blank)
SMITHCOUNTYTXTAXRATES.GOV,County,Non-Federal Agency,Smith County Appraisal District,Tyler,TX,infosys@scad.org
SNOHOMISHCOUNTYWA.GOV,County,Non-Federal Agency,Snohomish County,Everett,WA,(blank)
SOCONJ.GOV,County,Non-Federal Agency,"Somerset County, NJ",Somerville,NJ,helpdesk@co.somerset.nj.us
SOECHARLOTTECOUNTYFL.GOV,County,Non-Federal Agency,Charlotte County Supervisor of Elections,Punta Gorda,FL,ryan@soecharlottecountyfl.gov
SOLANOCOUNTY.GOV,County,Non-Federal Agency,Solano County,Fairfield,CA,DoITSecurity@solanocounty.com
SONOMACOUNTY.GOV,County,Non-Federal Agency,County of Sonoma,Santa Rosa,CA,abuse@sonoma-county.org
SONOMACOUNTYCA.GOV,County,Non-Federal Agency,County of Sonoma,Santa Rosa,CA,ISDNIT@sonoma-county.org
SPENCERCOUNTYKY.GOV,County,Non-Federal Agency,Spencer County,Taylorsville,KY,brittanyveto@spencercountyky.gov
SPOKANECOUNTY.GOV,County,Non-Federal Agency,Spokane County,Spokane,WA,jroach@spokanecounty.org
SPOTSY.GOV,County,Non-Federal Agency,Spotsylvania County,Spotsylvania,VA,edooley@spotsylvania.va.us
SPOTSYLVANIACOUNTY-VA.GOV,County,Non-Federal Agency,County of Spotsylvania,Spotsylvania,VA,jfrancis@spotsylvania.va.us
SPOTSYLVANIACOUNTYVA.GOV,County,Non-Federal Agency,County of Spotsylvania,Spotsylvania,VA,jfrancis@spotsylvania.va.us
STAFFORDCOUNTYVA.GOV,County,Non-Federal Agency,"County of Stafford, Virginia",Stafford,VA,dfair@staffordcountyva.gov
STANLYCOUNTYNC.GOV,County,Non-Federal Agency,County of Stanly,Albemarle,NC,(blank)
STANTONCOUNTYNE.GOV,County,Non-Federal Agency,Stanton County,Stanton,NE,support@appliedconnective.com
STARKCOUNTYND.GOV,County,Non-Federal Agency,Stark County North Dakota,Bismarck,ND,itsecur@nd.gov
STARKCOUNTYOHIO.GOV,County,Non-Federal Agency,Stark County Government,Canton,OH,zjmalloy@starkcountyohio.gov
STCHARLESPARISH-LA.GOV,County,Non-Federal Agency,St. Charles Parish,Hahnville,LA,(blank)
STCLAIRCOUNTYIL.GOV,County,Non-Federal Agency,St Clair County Illinois,Belleville,IL,(blank)
STEARNSCOUNTYMN.GOV,County,Non-Federal Agency,County of Stearns,Saint Cloud,MN,ISTechnicalServices@co.stearns.mn.us
STEELECOUNTYMN.GOV,County,Non-Federal Agency,Steele County,Owatonna,MN,help@co.steele.mn.us
STEPHENSCOUNTYGA.GOV,County,Non-Federal Agency,Stephens County Board of Commissioners,Toccoa,GA,kentech@windstream.net
STEPHENSCOUNTYTX.GOV,County,Non-Federal Agency,Stephens County,Breckenridge,TX,pbarton@netprotec.com
STEPHENSONCOUNTYIL.GOV,County,Non-Federal Agency,Stephenson County,Freeport,IL,jwilkinson@stephensoncountyil.gov
STEUBENCOUNTYNY.GOV,County,Non-Federal Agency,Steuben County,Bath,NY,NOC@SteubenCountyNY.gov
STEVENSCOUNTYMN.GOV,County,Non-Federal Agency,Stevens County Minnesota,Morris,MN,it@co.stevens.mn.us
STEVENSCOUNTYWA.GOV,County,Non-Federal Agency,Stevens County,Colville,WA,server_team@stevenscountywa.gov
STEWARTCOUNTYGA.GOV,County,Non-Federal Agency,Stewart County Commission,Lumpkin,GA,jake@dixieweb.net
